CODE,DATE,NAME.x,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Date2,Date3,SECTOR,NAME.y
UNGA,07-Jun-17,Unga Group Ltd,26.1,37,30,30,30,30,-,-,"1,100",-,07-06-2017,2017-06-07,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Oct-15,Unga Group Ltd,26.1,36.5,37,37,37,36,1,2.78%,"10,600",-,26-10-2015,2015-10-26,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Jul-18,Unga Group Ltd,26.1,36.5,39.25,39.25,39.25,39.25,-,-,-,-,05-07-2018,2018-07-05,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Mar-14,Unga Group Ltd,26.1,36.5,23,24,23.25,23.5,-0.25,1.06%,"44,800",-,03-03-2014,2014-03-03,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jul-14,Unga Group Ltd,26.1,37,35,35,35,34.75,0.25,0.72%,"1,000",-,25-07-2014,2014-07-25,Manufacturing and Allied,Unga Group Ltd
UNGA,06-May-19,Unga Group Ltd,26.1,37,35,35,35,34.3,0.7,2.04%,100,-,06-05-2019,2019-05-06,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Jan-16,Unga Group Ltd,26.1,36.5,33,33,33,35,-2,5.71%,500,-,27-01-2016,2016-01-27,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Nov-17,Unga Group Ltd,26.1,36.5,32,35,32.5,32.5,-,-,"33,600",-,30-11-2017,2017-11-30,Manufacturing and Allied,Unga Group Ltd
UNGA,13-May-15,Unga Group Ltd,26.1,36.5,45,47.5,45,45,-,-,"139,600",-,13-05-2015,2015-05-13,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jan-20,Unga Group Ltd,26.1,37,34,34,34,34,-,-,-,-,02-01-2020,2020-01-02,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Dec-18,Unga Group Ltd,26.1,37,39.3,39.3,39.3,39.3,-,-,-,-,20-12-2018,2018-12-20,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Oct-14,Unga Group Ltd,26.1,36.5,40,44,41,40,1,2.50%,"34,100",-,29-10-2014,2014-10-29,Manufacturing and Allied,Unga Group Ltd
UNGA,14-May-14,Unga Group Ltd,26.1,37,26,27.5,26.5,25.25,1.25,4.95%,"9,000",-,14-05-2014,2014-05-14,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Sep-19,Unga Group Ltd,26.1,37,35,35,35,35,-,-,100,-,04-09-2019,2019-09-04,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jul-17,Unga Group Ltd,26.1,36.5,30.5,32,31.75,30.5,1.25,4.10%,"1,400",-,14-07-2017,2017-07-14,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Dec-19,Unga Group Ltd,26.1,37,34,34,34,34,-,-,-,-,31-12-2019,2019-12-31,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jun-18,Unga Group Ltd,26.1,37,39,39,39,40,-1,2.50%,"6,700",-,04-06-2018,2018-06-04,Manufacturing and Allied,Unga Group Ltd
UNGA,29-May-15,Unga Group Ltd,26.1,37,44.25,45,44.25,44,0.25,0.57%,"61,200",-,29-05-2015,2015-05-29,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Feb-16,Unga Group Ltd,26.1,36.5,35,37.5,37.25,37.25,-,-,"6,300",-,05-02-2016,2016-02-05,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Nov-18,Unga Group Ltd,26.1,36.5,39,39.5,39,39.5,-0.5,1.27%,"14,900",-,05-11-2018,2018-11-05,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Sep-14,Unga Group Ltd,26.1,37,35,36,35.25,35.5,-0.25,0.70%,"40,600",-,10-09-2014,2014-09-10,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Aug-19,Unga Group Ltd,26.1,37,32.9,32.9,32.9,32.9,-,-,-,-,08-08-2019,2019-08-08,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Dec-17,Unga Group Ltd,26.1,36.5,27,28,27.25,29.5,-2.25,7.63%,"3,700",-,20-12-2017,2017-12-20,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Dec-15,Unga Group Ltd,26.1,37,34,34,34,35,-1,2.86%,"1,000",-,21-12-2015,2015-12-21,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Mar-13,Unga Group Ltd,26.1,36.5,15,15,15,15.05,-0.05,0.33%,"17,200",-,18-03-2013,2013-03-18,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Mar-19,Unga Group Ltd,26.1,36.5,36,36,36,35,1,2.86%,"2,000",-,08-03-2019,2019-03-08,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Aug-20,Unga Group Ltd,26.1,35,30,30,30,30,-,-,-,-,05-08-2020,2020-08-05,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Nov-17,Unga Group Ltd,26.1,37,32.5,32.75,32.5,32.75,-0.25,0.76%,900,-,24-11-2017,2017-11-24,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Aug-18,Unga Group Ltd,26.1,37,40,40,40,40,-,-,-,-,31-08-2018,2018-08-31,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Sep-16,Unga Group Ltd,26.1,36.5,35.5,35.5,35.5,35.5,-,-,200,-,14-09-2016,2016-09-14,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jun-20,Unga Group Ltd,26.1,36.5,28.75,28.75,28.75,28.75,-,-,-,-,22-06-2020,2020-06-22,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Mar-14,Unga Group Ltd,26.1,37,23.5,24.5,24,23,1,4.35%,"14,400",-,21-03-2014,2014-03-21,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jun-14,Unga Group Ltd,26.1,36.5,32,32.75,32,32.25,-0.25,0.78%,"13,900",-,04-06-2014,2014-06-04,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Sep-18,Unga Group Ltd,26.1,36.5,40,40,40,40,-,-,-,-,24-09-2018,2018-09-24,Manufacturing and Allied,Unga Group Ltd
UNGA,19-Apr-18,Unga Group Ltd,26.1,36.5,37,40.5,40,39.75,0.25,0.63%,"6,800",-,19-04-2018,2018-04-19,Manufacturing and Allied,Unga Group Ltd
UNGA,30-May-13,Unga Group Ltd,26.1,37,15.5,15.6,15.55,15.5,0.05,0.32%,"10,100",-,30-05-2013,2013-05-30,Manufacturing and Allied,Unga Group Ltd
UNGA,19-May-15,Unga Group Ltd,26.1,37,48,50,49.25,47,2.25,4.79%,"4,400",-,19-05-2015,2015-05-19,Manufacturing and Allied,Unga Group Ltd
UNGA,21-May-18,Unga Group Ltd,26.1,37,40,41,40,40,-,-,"4,500",-,21-05-2018,2018-05-21,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Jun-16,Unga Group Ltd,26.1,37,32,32,32,33.75,-1.75,5.19%,"1,200",-,24-06-2016,2016-06-24,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Oct-20,Unga Group Ltd,26.1,34.05,30,30,30,30,-,-,-,-,27-10-2020,2020-10-27,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Aug-20,Unga Group Ltd,26.1,35,33,33,33,33,-,-,-,-,28-08-2020,2020-08-28,Manufacturing and Allied,Unga Group Ltd
UNGA,4-May-15,Unga Group Ltd,26.1,36.5,45,49,45.75,49,-3.25,6.63%,500,-,04-05-2015,2015-05-04,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Oct-18,Unga Group Ltd,26.1,37,40,40,40,37.75,2.25,5.96%,100,-,11-10-2018,2018-10-11,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Sep-19,Unga Group Ltd,26.1,37,35,35,35,31.9,3.1,9.72%,200,-,20-09-2019,2019-09-20,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Apr-13,Unga Group Ltd,26.1,37,15.950000000000001,15.950000000000001,15.950000000000001,15.950000000000001,-,-,-,-,25-04-2013,2013-04-25,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Oct-14,Unga Group Ltd,26.1,37,45.25,47,45.25,47,-1.75,3.72%,"8,900",-,22-10-2014,2014-10-22,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Nov-17,Unga Group Ltd,26.1,36.5,31.5,31.5,31.5,30.5,1,3.28%,100,-,08-11-2017,2017-11-08,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Jan-20,Unga Group Ltd,26.1,36.5,31,31,31,31,-,-,-,-,27-01-2020,2020-01-27,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Sep-14,Unga Group Ltd,26.1,36.5,34,35,34.75,34.75,-,-,"17,700",-,04-09-2014,2014-09-04,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Jan-16,Unga Group Ltd,26.1,36.5,33.25,34,33.25,34.75,-1.5,4.32%,"6,000",-,12-01-2016,2016-01-12,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Jan-19,Unga Group Ltd,26.1,36.5,37.5,39,38.25,39,-0.75,1.92%,200,-,30-01-2019,2019-01-30,Manufacturing and Allied,Unga Group Ltd
UNGA,12-Jun-13,Unga Group Ltd,26.1,36.5,15.4,15.5,15.450000000000001,15.5,-0.05,0.32%,"104,700",-,12-06-2013,2013-06-12,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Aug-13,Unga Group Ltd,26.1,36.5,16.5,16.7,16.5,16.5,-,-,"10,200",-,28-08-2013,2013-08-28,Manufacturing and Allied,Unga Group Ltd
UNGA,31-Jul-15,Unga Group Ltd,26.1,37,45,45.5,45,45,-,-,"18,300",-,31-07-2015,2015-07-31,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jun-15,Unga Group Ltd,26.1,37,46,46,46,46.5,-0.5,1.08%,"2,300",-,17-06-2015,2015-06-17,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Jul-20,Unga Group Ltd,26.1,35,30,30,30,28,2,7.14%,200,-,24-07-2020,2020-07-24,Manufacturing and Allied,Unga Group Ltd
UNGA,05-Aug-16,Unga Group Ltd,26.1,37,32,32.25,32,32.25,-0.25,0.78%,"2,000",-,05-08-2016,2016-08-05,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Apr-20,Unga Group Ltd,26.1,37,29,29,29,29,-,-,"1,800",-,22-04-2020,2020-04-22,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Jan-14,Unga Group Ltd,26.1,36.5,19.55,20,19.95,19.650000000000002,0.3,1.53%,"20,100",-,24-01-2014,2014-01-24,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Oct-19,Unga Group Ltd,26.1,37,31.55,31.55,31.55,31.55,-,-,-,-,11-10-2019,2019-10-11,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Mar-17,Unga Group Ltd,26.1,37,27.25,27.25,27.25,27.25,-,-,-,-,24-03-2017,2017-03-24,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Aug-13,Unga Group Ltd,26.1,36.5,15,16,15.2,15.5,-0.3,1.94%,"40,500",-,14-08-2013,2013-08-14,Manufacturing and Allied,Unga Group Ltd
UNGA,04-May-16,Unga Group Ltd,26.1,36.5,36,37.5,36.25,37,-0.75,2.03%,"2,200",-,04-05-2016,2016-05-04,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Jul-14,Unga Group Ltd,26.1,36.5,35,37,35,35.25,-0.25,0.71%,"23,500",-,18-07-2014,2014-07-18,Manufacturing and Allied,Unga Group Ltd
UNGA,01-Nov-17,Unga Group Ltd,26.1,37,30,32,30,31,-1,3.23%,"502,200",-,01-11-2017,2017-11-01,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Jul-20,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,21-07-2020,2020-07-21,Manufacturing and Allied,Unga Group Ltd
UNGA,09-May-15,Unga Group Ltd,26.1,36.5,28.5,28.5,28.5,28.5,-,-,-,-,09-05-2015,2015-05-09,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Sep-19,Unga Group Ltd,26.1,36.5,35,35,35,35,-,-,200,-,03-09-2019,2019-09-03,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Mar-18,Unga Group Ltd,26.1,37,41,41,41,40.75,0.25,0.61%,100,-,28-03-2018,2018-03-28,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Aug-19,Unga Group Ltd,26.1,37,36,36,36,36,-,-,-,-,28-08-2019,2019-08-28,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Jun-16,Unga Group Ltd,26.1,37,32,33.5,32.75,33.5,-0.75,2.24%,"6,400",-,14-06-2016,2016-06-14,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Sep-20,Unga Group Ltd,26.1,34.05,30.05,30.05,30.05,30.05,-,-,-,-,23-09-2020,2020-09-23,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Mar-19,Unga Group Ltd,26.1,37,35,35,35,35,-,-,-,-,14-03-2019,2019-03-14,Manufacturing and Allied,Unga Group Ltd
UNGA,12-May-16,Unga Group Ltd,26.1,36.5,34,37,34.75,37,-2.25,6.08%,"2,300",-,12-05-2016,2016-05-12,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Dec-14,Unga Group Ltd,26.1,37,35.5,36,35.75,35.25,0.5,1.42%,"7,000",-,22-12-2014,2014-12-22,Manufacturing and Allied,Unga Group Ltd
UNGA,3-Feb-15,Unga Group Ltd,26.1,37,40,43,42,41.75,0.25,0.60%,"2,400",-,03-02-2015,2015-02-03,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Mar-14,Unga Group Ltd,26.1,37,23,23,23,23,-,-,"16,000",-,18-03-2014,2014-03-18,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Jun-18,Unga Group Ltd,26.1,37,38.25,40.5,40.25,40.75,-0.5,1.23%,"155,400",-,08-06-2018,2018-06-08,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Feb-19,Unga Group Ltd,26.1,37,36.2,36.25,36.2,36.1,0.1,0.28%,"3,900",-,14-02-2019,2019-02-14,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Apr-19,Unga Group Ltd,26.1,36.5,33.2,33.2,33.2,33.2,-,-,-,-,04-04-2019,2019-04-04,Manufacturing and Allied,Unga Group Ltd
UNGA,20-May-15,Unga Group Ltd,26.1,36.5,44.5,47.5,45.75,49.25,-3.5,7.11%,"1,600",-,20-05-2015,2015-05-20,Manufacturing and Allied,Unga Group Ltd
UNGA,14-Aug-18,Unga Group Ltd,26.1,36.5,38,40,38.75,39,-0.25,0.64%,"1,600",-,14-08-2018,2018-08-14,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Jan-14,Unga Group Ltd,26.1,36.5,18,19.45,19.1,18,1.1,6.11%,"2,400",-,02-01-2014,2014-01-02,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Jan-20,Unga Group Ltd,26.1,37,33.8,33.8,33.8,33.8,-,-,-,-,06-01-2020,2020-01-06,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Jan-16,Unga Group Ltd,26.1,36.5,34,36.5,35,33.25,1.75,5.26%,"1,500",-,13-01-2016,2016-01-13,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Nov-16,Unga Group Ltd,26.1,36.5,34,34.5,34.25,34.5,-0.25,0.72%,"5,200",-,15-11-2016,2016-11-15,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jan-20,Unga Group Ltd,26.1,37,31.95,31.95,31.95,31.95,-,-,-,-,22-01-2020,2020-01-22,Manufacturing and Allied,Unga Group Ltd
UNGA,9-Oct-15,Unga Group Ltd,26.1,37,41,43,42,42,-,-,"6,200",-,09-10-2015,2015-10-09,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Oct-19,Unga Group Ltd,26.1,37,34.6,34.6,34.6,34.6,-,-,-,-,03-10-2019,2019-10-03,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Dec-20,Unga Group Ltd,26.1,34.05,31,31,31,31,-,-,-,-,18-12-2020,2020-12-18,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jan-19,Unga Group Ltd,26.1,37,38.5,38.5,38.5,38.5,-,-,-,-,15-01-2019,2019-01-15,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Dec-20,Unga Group Ltd,26.1,34.05,31,31,31,31,-,-,-,-,21-12-2020,2020-12-21,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Nov-17,Unga Group Ltd,26.1,36.5,32,32,32,31.75,0.25,0.79%,500,-,20-11-2017,2017-11-20,Manufacturing and Allied,Unga Group Ltd
UNGA,7-May-15,Unga Group Ltd,26.1,37,43.5,48.25,47.25,44,3.25,7.39%,"6,500",-,07-05-2015,2015-05-07,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jul-19,Unga Group Ltd,26.1,37,36,36,36,36,-,-,-,-,16-07-2019,2019-07-16,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Aug-18,Unga Group Ltd,26.1,36.5,41.75,41.75,41.75,40,1.75,4.38%,100,-,27-08-2018,2018-08-27,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Dec-15,Unga Group Ltd,26.1,37,35,35,35,34,1,2.94%,600,-,22-12-2015,2015-12-22,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Apr-13,Unga Group Ltd,26.1,37,15.5,15.5,15.5,15.950000000000001,-0.45,2.82%,600,-,26-04-2013,2013-04-26,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Sep-18,Unga Group Ltd,26.1,37,41,41,41,37.75,3.25,8.61%,100,-,26-09-2018,2018-09-26,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Feb-14,Unga Group Ltd,26.1,37,20,20.5,20,20,-,-,"35,500",-,10-02-2014,2014-02-10,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Aug-16,Unga Group Ltd,26.1,36.5,34.5,34.5,34.5,34.5,-,-,500,-,16-08-2016,2016-08-16,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Jun-14,Unga Group Ltd,26.1,36.5,31.25,32.5,31.25,32.5,-1.25,3.85%,"1,400",-,27-06-2014,2014-06-27,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Oct-13,Unga Group Ltd,26.1,36.5,17.85,17.85,17.85,17.95,-0.1,0.56%,700,-,25-10-2013,2013-10-25,Manufacturing and Allied,Unga Group Ltd
UNGA,25-Jul-13,Unga Group Ltd,26.1,36.5,16,16.150000000000002,16,16,-,-,"1,800",-,25-07-2013,2013-07-25,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jun-15,Unga Group Ltd,26.1,36.5,44,46.75,46,45.75,0.25,0.55%,"36,700",-,15-06-2015,2015-06-15,Manufacturing and Allied,Unga Group Ltd
UNGA,24-Aug-18,Unga Group Ltd,26.1,36.5,40,40,40,40.25,-0.25,0.62%,800,-,24-08-2018,2018-08-24,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Jan-20,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,08-01-2020,2020-01-08,Manufacturing and Allied,Unga Group Ltd
UNGA,11-May-18,Unga Group Ltd,26.1,36.5,39.5,40,39.75,39.5,0.25,0.63%,200,-,11-05-2018,2018-05-11,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Dec-19,Unga Group Ltd,26.1,36.5,33,33,33,35.449999999999996,-2.45,6.91%,100,-,06-12-2019,2019-12-06,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Jul-19,Unga Group Ltd,26.1,37,37,37,37,36,1,2.78%,100,-,17-07-2019,2019-07-17,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Apr-16,Unga Group Ltd,26.1,37,36,36,36,37.25,-1.25,3.36%,"4,500",-,27-04-2016,2016-04-27,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Sep-15,Unga Group Ltd,26.1,37,40,42.5,41.5,42,-0.5,1.19%,"9,600",-,22-09-2015,2015-09-22,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Feb-15,Unga Group Ltd,26.1,36.5,42,43,42,43.5,-1.5,3.45%,"7,300",-,11-02-2015,2015-02-11,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Nov-17,Unga Group Ltd,26.1,37,31.5,32,31.5,31.5,-,-,"9,800",-,09-11-2017,2017-11-09,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Apr-17,Unga Group Ltd,26.1,37,28.5,30,29.75,30,-0.25,0.83%,"3,000",-,03-04-2017,2017-04-03,Manufacturing and Allied,Unga Group Ltd
UNGA,3-Jun-13,Unga Group Ltd,26.1,36.5,15.65,15.65,15.65,15.55,0.1,0.64%,"7,100",-,03-06-2013,2013-06-03,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Aug-15,Unga Group Ltd,26.1,37,41,43,41.25,43.5,-2.25,5.17%,"4,100",-,20-08-2015,2015-08-20,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Dec-19,Unga Group Ltd,26.1,37,32.75,32.75,32.75,32.75,-,-,-,-,03-12-2019,2019-12-03,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Sep-19,Unga Group Ltd,26.1,37,34,34,34,34,-,-,-,-,30-09-2019,2019-09-30,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Oct-18,Unga Group Ltd,26.1,36.5,40,40,40,41.5,-1.5,3.61%,"1,600",-,23-10-2018,2018-10-23,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Feb-16,Unga Group Ltd,26.1,37,37,38,37.5,37.5,-,-,"4,600",-,10-02-2016,2016-02-10,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Feb-16,Unga Group Ltd,26.1,36.5,34,35,34.5,35,-0.5,1.43%,"2,700",-,23-02-2016,2016-02-23,Manufacturing and Allied,Unga Group Ltd
UNGA,15-Jul-16,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,15-07-2016,2016-07-15,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Apr-15,Unga Group Ltd,26.1,36.5,50,50,50,50,-,-,-,-,27-04-2015,2015-04-27,Manufacturing and Allied,Unga Group Ltd
UNGA,26-Jul-17,Unga Group Ltd,26.1,37,32,32,32,32,-,-,-,-,26-07-2017,2017-07-26,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Nov-14,Unga Group Ltd,26.1,37,41.75,42.5,42.25,41.75,0.5,1.20%,300,-,27-11-2014,2014-11-27,Manufacturing and Allied,Unga Group Ltd
UNGA,23-Jan-19,Unga Group Ltd,26.1,37,38.75,38.75,38.75,38.75,-,-,-,-,23-01-2019,2019-01-23,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Jan-20,Unga Group Ltd,26.1,37,31.95,31.95,31.95,31.95,-,-,-,-,21-01-2020,2020-01-21,Manufacturing and Allied,Unga Group Ltd
UNGA,10-Mar-15,Unga Group Ltd,26.1,36.5,46.25,48,47.5,46.5,1,2.15%,"47,000",-,10-03-2015,2015-03-10,Manufacturing and Allied,Unga Group Ltd
UNGA,08-Aug-16,Unga Group Ltd,26.1,37,35,35,35,32,3,9.38%,200,-,08-08-2016,2016-08-08,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Oct-14,Unga Group Ltd,26.1,36.5,38.5,42,39.75,40.25,-0.5,1.24%,"23,100",-,27-10-2014,2014-10-27,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Nov-18,Unga Group Ltd,26.1,37,39.5,39.5,39.5,39.5,-,-,100,-,28-11-2018,2018-11-28,Manufacturing and Allied,Unga Group Ltd
UNGA,03-Jan-17,Unga Group Ltd,26.1,37,34.5,34.5,34.5,34.5,-,-,500,-,03-01-2017,2017-01-03,Manufacturing and Allied,Unga Group Ltd
UNGA,13-May-20,Unga Group Ltd,26.1,37,28.1,28.1,28.1,28.1,-,-,-,-,13-05-2020,2020-05-13,Manufacturing and Allied,Unga Group Ltd
UNGA,17-Oct-14,Unga Group Ltd,26.1,36.5,44,47,44.75,46.75,-2,4.28%,"9,400",-,17-10-2014,2014-10-17,Manufacturing and Allied,Unga Group Ltd
UNGA,29-Sep-15,Unga Group Ltd,26.1,37,41,41,41,41,-,-,"10,200",-,29-09-2015,2015-09-29,Manufacturing and Allied,Unga Group Ltd
UNGA,21-Aug-19,Unga Group Ltd,26.1,36.5,36,36,36,33,3,9.09%,200,-,21-08-2019,2019-08-21,Manufacturing and Allied,Unga Group Ltd
UNGA,04-Jun-20,Unga Group Ltd,26.1,37,27.4,27.4,27.4,27.4,-,-,-,-,04-06-2020,2020-06-04,Manufacturing and Allied,Unga Group Ltd
UNGA,09-Mar-18,Unga Group Ltd,26.1,37,39.25,40,39.25,39.75,-0.5,1.26%,"4,600",-,09-03-2018,2018-03-09,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Aug-18,Unga Group Ltd,26.1,36.5,38,40,38.75,40,-1.25,3.13%,"1,600",-,02-08-2018,2018-08-02,Manufacturing and Allied,Unga Group Ltd
UNGA,11-Dec-18,Unga Group Ltd,26.1,37,37.75,39.5,39.3,37.75,1.55,4.11%,"1,100",-,11-12-2018,2018-12-11,Manufacturing and Allied,Unga Group Ltd
UNGA,16-May-17,Unga Group Ltd,26.1,37,27,27,27,28.75,-1.75,6.09%,"1,300",-,16-05-2017,2017-05-16,Manufacturing and Allied,Unga Group Ltd
UNGA,06-Jun-19,Unga Group Ltd,26.1,37,37.25,37.25,37.25,37.25,-,-,-,-,06-06-2019,2019-06-06,Manufacturing and Allied,Unga Group Ltd
UNGA,02-Sep-14,Unga Group Ltd,26.1,37,35,35,35,34.25,0.75,2.19%,"2,800",-,02-09-2014,2014-09-02,Manufacturing and Allied,Unga Group Ltd
UNGA,22-Jun-17,Unga Group Ltd,26.1,36.5,30,31,30.5,32,-1.5,4.69%,"14,800",-,22-06-2017,2017-06-22,Manufacturing and Allied,Unga Group Ltd
UNGA,7-Sep-15,Unga Group Ltd,26.1,37,40,41.5,40.75,41.5,-0.75,1.81%,"22,700",-,07-09-2015,2015-09-07,Manufacturing and Allied,Unga Group Ltd
UNGA,08-May-19,Unga Group Ltd,26.1,37,31.5,31.5,31.5,31.5,-,-,-,-,08-05-2019,2019-05-08,Manufacturing and Allied,Unga Group Ltd
UNGA,20-Feb-17,Unga Group Ltd,26.1,37,31.5,31.5,31.5,30.25,1.25,4.13%,300,-,20-02-2017,2017-02-20,Manufacturing and Allied,Unga Group Ltd
UNGA,30-Jun-20,Unga Group Ltd,26.1,37,29.8,29.8,29.8,29.1,0.7,2.41%,100,-,30-06-2020,2020-06-30,Manufacturing and Allied,Unga Group Ltd
UNGA,27-Jan-17,Unga Group Ltd,26.1,36.5,33,33,33,32.5,0.5,1.54%,200,-,27-01-2017,2017-01-27,Manufacturing and Allied,Unga Group Ltd
UNGA,13-Feb-18,Unga Group Ltd,26.1,36.5,38,41.25,39,37.5,1.5,4.00%,"22,300",-,13-02-2018,2018-02-13,Manufacturing and Allied,Unga Group Ltd
UNGA,27-May-16,Unga Group Ltd,26.1,37,35,35,35,35.25,-0.25,0.71%,100,-,27-05-2016,2016-05-27,Manufacturing and Allied,Unga Group Ltd
UNGA,16-Jan-15,Unga Group Ltd,26.1,36.5,40,41.25,40.75,40.25,0.5,1.24%,"11,500",-,16-01-2015,2015-01-16,Manufacturing and Allied,Unga Group Ltd
UNGA,18-Sep-13,Unga Group Ltd,26.1,36.5,16.2,16.25,16.2,16.2,-,-,"8,700",-,18-09-2013,2013-09-18,Manufacturing and Allied,Unga Group Ltd
UNGA,28-Apr-20,Unga Group Ltd,26.1,37,28,28,28,29,-1,3.45%,200,-,28-04-2020,2020-04-28,Manufacturing and Allied,Unga Group Ltd
